0 1
0.197369614	1
0.580498866	1
0.963628117	1
1.381587301	1
1.799546485	1
2.217505668	1
2.635464852	1
2.995374149	1
3.343673469	1
3.680362811	1
4.028662131	1
4.376961451	1
4.77170068	1
5.178049886	1
5.584399092	1
5.990748299	1
6.397097505	1
6.815056689	1
7.233015873	1
7.639365079	1
8.045714285	1
8.452063492	1
8.858412698	1
9.334421768	1
9.740770975	1
10.15873016	1
10.58829932	1
11.01786848	1
11.43582766	1
11.84217687	1
12.24852608	1
12.66648526	1
13.08444444	1
13.50240363	1
13.93197279	1
14.34993197	1
14.76789116	1
15.19746032	1
15.62702948	1
16.03337868	1
16.46294785	1
16.88090703	1
17.31047619	1
17.72843537	1
18.15800454	1
18.57596372	1
18.9939229	1
19.41188209	1
19.84145125	1
20.24780045	1
20.67736961	1
21.11854875	1
21.54811791	1
21.9660771	1
22.38403628	1
22.79038549	1
23.20834467	1
23.62630385	1
24.05587302	1
24.48544218	1
24.90340136	1
25.33297052	1
25.75092971	1
26.16888889	1
26.58684807	1
27.00480726	1
27.42276644	1
27.84072562	1
28.25868481	1
28.67664399	1
29.10621315	1
29.51256236	1
29.94213152	1
30.37170068	1
30.78965986	1
31.20761905	1
31.61396825	1
32.03192744	1
32.44988662	1
32.8678458	1
33.28580499	1
33.70376417	1
34.12172336	1
34.55129252	1
34.9692517	1
35.38721088	1
35.80517007	1
36.23473923	1
36.65269841	1
37.0706576	1
37.50022676	1
37.91818594	1
38.3477551	1
38.76571429	1
39.17206349	1
39.59002268	1
40.00798186	1
40.42594104	1
40.84390023	1
41.27346939	1
41.69142857	1
42.10938776	1
42.53895692	1
42.9569161	1
43.38648526	1
43.80444444	1
44.22240363	1
44.65197279	1
45.06993197	1
45.49950113	1
45.91746032	1
46.3354195	1
46.76498866	1
47.18294785	1
47.60090703	1
48.03047619	1
48.46004535	1
48.87800454	1
49.3075737	1
49.72553288	1
50.15510204	1
50.5846712	1
51.01424036	1
51.43219955	1
51.87337868	1
52.29133787	1
52.76734694	1
53.23174603	1
53.69614512	1
54.16054422	1
54.61333333	1
55.12417234	1
55.61179138	1
56.14585034	1
56.62185941	1
57.14430839	1
57.66675737	1
58.2124263	1
58.80453515	1
59.37342404	1
59.94231293	1
60.52281179	1
61.10331066	1
61.68380952	1
62.26430839	1
62.84480726	1
63.42530612	1
64.00580499	1
64.57469388	1
65.14358277	1
65.73569161	1
66.31619048	1
66.87346939	1
67.4307483	1
67.98802721	1
68.56852608	1
69.13741497	1
69.71791383	1
70.27519274	1
70.85569161	1
71.41297052	1
72.00507937	1
72.57396825	1
73.14285714	1
73.71174603	1
74.28063492	1
74.83791383	1
75.40680272	1
75.95247166	1
76.50975057	1
77.07863946	1
77.65913832	1
78.22802721	1
78.7969161	1
79.36580499	1
79.93469388	1
80.50358277	1
81.08408163	1
81.65297052	1
82.23346939	1
82.80235828	1
83.37124717	1
83.94013605	1
84.49741497	1
85.05469388	1
85.62358277	1
86.19247166	1
86.77297052	1
87.33024943	1
87.9107483	1
88.47963719	1
89.04852608	1
89.61741497	1
90.19791383	1
90.76680272	1
91.34730159	1
91.93941043	1
92.50829932	1
93.06557823	1
93.63446712	1
94.20335601	1
94.7722449	1
95.34113379	1
95.92163265	1
96.49052154	1
97.07102041	1
97.6399093	1
98.22040816	1
98.78929705	1
99.36979592	1
99.95029478	1
100.5307937	1
101.0996825	1
101.6801814	1
102.2374603	1
102.7947392	1
103.398458	1
103.9789569	1
104.5478458	1
105.1283447	1
105.6972336	1
106.2661224	1
106.8350113	1
107.4155102	1
107.9843991	1
108.553288	1
109.1105669	1
109.6910658	1
110.2599546	1
110.8404535	1
111.3977324	1
111.9666213	1
112.5355102	1
113.0927891	1
113.661678	1
114.2305669	1
114.7994558	1
115.3683447	1
115.9372336	1
116.5061224	1
117.0866213	1
117.6671202	1
118.2360091	1
118.8165079	1
119.3970068	1
119.9658957	1
120.5347846	1
121.1036735	1
121.6841723	1
122.2414512	1
122.8219501	1
123.402449	1
123.9713379	1
124.5402268	1
125.1091156	1
125.6896145	1
126.2585034	1
126.8390023	1
127.4078912	1
127.98839	1
128.5572789	1
129.1261678	1
129.6834467	1
130.2523356	1
130.8444444	1
131.4249433	1
132.0054422	1
132.585941	1
133.1548299	1
133.7353288	1
134.3042177	1
134.8847166	1
135.4419955	1
135.9992744	1
136.5681633	1
137.1370522	1
137.6943311	1
138.25161	1
138.8204989	1
139.3777778	1
139.9234467	1
140.4691156	1
141.0147846	1
141.5720635	1
142.1177324	1
142.6866213	1
143.2322902	1
143.7895692	1
144.358458	1
144.9273469	1
145.4846259	1
146.0302948	1
146.5875737	1
147.1448526	1
147.7021315	1
148.2594104	1
148.8166893	1
149.3739683	1
149.9196372	1
150.4885261	1
151.034195	1
151.5914739	1
152.1487528	1
152.7176417	1
153.2749206	1
153.8438095	1
154.4010884	1
154.9815873	1
155.5504762	1
156.1193651	1
156.6998639	1
157.2803628	1
157.8376417	1
158.4297506	1
158.9986395	1
159.5907483	1
160.1596372	1
160.7401361	1
161.297415	1
161.8663039	1
162.4235828	1
163.0040816	1
163.5729705	1
164.1650794	1
164.7455782	1
165.3260771	1
165.894966	1
166.4870748	1
167.0675737	1
167.6364626	1
168.2053515	1
168.7858503	1
169.3663492	1
169.958458	1
170.515737	1
171.0962358	1
171.6651247	1
172.2456236	1
172.8261224	1
173.4066213	1
173.9755102	1
174.5560091	1
175.124898	1
175.7053968	1
176.2742857	1
176.8431746	1
177.4120635	1
178.0041723	1
178.5730612	1
179.1535601	1
179.722449	1
180.3029478	1
180.8718367	1
181.4407256	1
182.0212245	1
182.6017234	1
183.1938322	1
183.7743311	1
184.34322	1
184.9353288	1
185.5158277	1
186.0963265	1
186.6768254	1
187.2573243	1
187.8378231	1
188.418322	1
188.9988209	1
189.5677098	1
190.1365986	1
190.7054875	1
191.2743764	1
191.8664853	1
192.4353741	1
193.015873	1
193.5847619	1
194.1652608	1
194.7225397	1
195.3030385	1
195.8835374	1
196.4756463	1
197.0445351	1
197.625034	1
198.2055329	1
198.7860317	1
199.3549206	1
199.9354195	1
200.5043084	1
201.0731973	1
201.6420862	1
202.222585	1
202.7914739	1
203.3835828	1
203.9408617	1
204.4981406	1
205.0670295	1
205.6359184	1
206.1931973	1
206.7504762	1
207.3193651	1
207.876644	1
208.4223129	1
208.9679819	1
209.5252608	1
210.0941497	1
210.6398186	1
211.2087075	1
211.7659864	1
212.3232653	1
212.8689342	1
213.4262132	1
213.9834921	1
214.552381	1
215.1212698	1
215.6785488	1
216.2358277	1
216.7814966	1
217.3271655	1
217.8844444	1
218.4417234	1
218.9990023	1
219.5446712	1
220.1135601	1
220.670839	1
221.2397279	1
221.7970068	1
222.3658957	1
222.9463946	1
223.5268934	1
224.1073923	1
224.6762812	1
225.25678	1
225.8372789	1
226.4177778	1
226.9982766	1
227.5903855	1
228.1941043	1
228.7978231	1
229.366712	1
229.9356009	1
230.4812698	1
231.0385488	1
231.5842177	1
232.1182766	1
232.6755556	1
233.2328345	1
233.7785034	1
234.3125624	1
234.8698413	1
235.4155102	1
235.9611791	1
236.4952381	1
237.0292971	1
237.551746	1
237.9929252	1
238.4341043	1
238.8868934	1
239.2584127	1
239.641542	1
240.0362812	1
240.4194104	1
240.7677098	1
241.1160091	1
241.4643084	1
241.8242177	1
242.2305669	1
242.6253061	1
243.0316553	1
243.4380045	1
243.8443537	1
244.2507029	1
244.6454422	1
245.0401814	1
245.4465306	1
245.8528798	1
246.247619	1
246.6539683	1
247.0603175	1
247.4550567	1
